Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
103.4292536,0.3385843933,-9.339186668,0.9649057388
103.4392536,0.6735795736,-9.708877563,1.193420291
103.4492536,0.6538388133,-10.2275219,0.6825526357
103.4592536,0.3332005441,-10.5792675,0.2865405083
103.4692536,0.2273181528,-10.57268715,-0.02991028316
103.4792536,-0.03170489892,-10.26999474,-0.3068794906
103.4892536,-0.299701035,-10.07258701,-0.4408775866
103.4992536,-0.7680960894,-10.05404282,-0.494716078
103.5092536,-1.170090318,-9.752547264,-0.5282155871
103.5192536,-1.481157184,-9.442676544,-0.3930211067
103.5292536,-1.83469677,-9.400203705,-0.2602194548
103.5392536,-2.288734913,-9.683753014,-0.1872383654
103.5492536,-2.32701993,-9.726225853,-0.2691925466
103.5592536,-1.925624013,-9.600603104,-0.4055834413
103.5692536,-1.127019525,-9.385248184,-0.3104687333
103.5792536,-0.2566302419,-9.466006279,-0.2644068897
103.5892536,0.484546572,-9.771091461,-0.3637090325
103.5992536,0.9242277741,-10.15334511,-0.4366901219
103.6092536,1.168295622,-10.72223854,-0.4773681164
103.6192536,1.331605792,-11.08175945,-0.3308077157
103.6292536,1.485344648,-11.26122189,0.004187439568
103.6392536,1.604985833,-11.12363434,0.2781656384
103.6492536,1.652842283,-10.78923702,0.3236292601
103.6592536,1.652842283,-10.42492962,0.2398804724
103.6692536,1.403988719,-10.24487019,0.4600201547
103.6792536,0.9876375198,-10.31486034,0.185443759
103.6892536,0.9248259664,-10.44526863,-0.4049852192
103.6992536,1.10010016,-10.59302616,-1.209571838
103.7092536,1.371685624,-10.77607632,-1.803590059
103.7192536,1.467398524,-11.30967617,-2.165504456
103.7292536,1.515853167,-12.06640625,-2.021935225
103.7392536,1.368096352,-12.47019482,-1.752144337
103.7492536,0.8811569214,-12.69870949,-1.257428288
103.7592536,0.3613162339,-12.66162109,-0.4019941986
103.7692536,0.1812563092,-12.61436272,0.3684946895
103.7792536,0.1040877849,-12.36909866,0.2500499785
103.7892536,-0.06460621208,-11.41795158,-0.3810569942
103.7992536,-0.3672982752,-10.39501953,-0.9936196208
103.8092536,-0.656829834,-9.168100357,-2.059622049
103.8192536,-1.490130305,-8.752346992,-2.793022156
103.8292536,-2.431705952,-8.898308754,-2.548356056
103.8392536,-4.226921082,-9.83509922,-1.459621787
103.8492536,-5.891727448,-11.23310566,0.6556333899
103.8592536,-7.144370079,-13.1264267,0.2225325108
103.8692536,-7.625925541,-13.68574905,0.7962117195
103.8792536,-6.66640377,-13.68933868,-0.06221338734
103.8892536,-3.192025423,-12.20279694,-0.7573283911
103.8992536,-0.8949156404,-10.70788097,0.7549355626
103.9092536,0.6245267391,-10.45424175,0.1782652885
103.9192536,3.412763357,-8.910871506,0.9122636318
103.9292536,4.96091938,-8.044670105,0.4498506486
103.9392536,6.113661766,-8.592027664,0.8195417523
103.9492536,4.786841869,-9.079565048,-0.970289588
103.9592536,2.843869686,-8.999405861,-1.800599098
103.9692536,2.091925144,-8.240283012,-2.373680115
103.9792536,1.557727575,-7.886743546,-1.583450437
103.9892536,1.084546804,-7.844869137,-1.421934843
103.9992536,0.7345965505,-7.880761147,-1.840080619
104.0092536,0.09930214286,-7.92742157,-1.335195065
104.0192536,-0.5694918036,-7.782057285,-0.9780662656
104.0292536,-1.214955688,-7.616354465,-0.7926225066
104.0392536,-1.712662816,-7.247261524,-0.9690931439
104.0492536,-2.161915302,-7.027719975,-0.9218349457
104.0592536,-2.739781857,-6.840481758,-0.262014091
104.0692536,-3.174677372,-6.792625427,-0.3302095234
104.0792536,-3.476173162,-6.716054916,-0.4025924206
104.0892536,-3.557528973,-6.643074036,-0.589232564
104.0992536,-3.305086374,-6.665207386,-0.866201818
104.1092536,-2.664407969,-6.687939167,-0.9786644578
104.1192536,-1.994417667,-6.598208427,-0.6646065116
104.1292536,-1.439282775,-6.594020844,-0.485144794
104.1392536,-1.162313581,-6.793821812,-0.6245267391
104.1492536,-1.335195065,-7.11625433,-1.15393877
104.1592536,-1.015154958,-7.691130161,-1.749751568
104.1692536,-0.590429008,-8.982656479,-2.551347256
104.1792536,0.05383851007,-10.12941647,-3.552145243
104.1892536,0.8943174481,-11.53460121,-4.467400074
104.1992536,1.979462504,-12.9511528,-5.147559643
104.2092536,3.912265062,-14.36710548,-4.943571568
