Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
13.70075718,-1.947757602,-1.112662554,9.565308571
13.71075718,-1.971685886,-1.088734269,9.603593826
13.72075718,-1.986042738,-1.040877819,9.574879646
13.73075718,-2.000399828,-1.026520967,9.537193298
13.74075718,-2.000399828,-0.9589236975,9.508479118
13.75075718,-1.971685886,-0.9164510965,9.533005714
13.76075718,-1.986042738,-0.8871390224,9.494720459
13.77075718,-1.971685886,-0.8679963946,9.499505997
13.78075718,-2.009970903,-0.8440681696,9.480362892
13.79075718,-1.986042738,-0.8297112584,9.485747337
13.80075718,-1.986042738,-0.8297112584,9.514460564
13.81075718,-2.000399828,-0.8494520187,9.523433685
13.82075718,-2.000399828,-0.8590233326,9.54257679
13.83075718,-1.995614052,-0.8829515576,9.556933403
13.84075718,-1.995614052,-0.8877372146,9.576076508
13.85075718,-1.990828395,-0.8685946465,9.580862045
13.86075718,-1.976471543,-0.8446664214,9.591031075
13.87075718,-1.966900229,-0.8207381964,9.586245537
13.88075718,-1.986042738,-0.8297112584,9.4809618
13.89075718,-1.966900229,-0.8488538265,9.466604233
13.90075718,-1.962114573,-0.8536394835,9.490532875
13.91075718,-1.942971945,-0.9020941257,9.561718941
13.92075718,-1.952543259,-0.9212366939,9.604789734
13.93075718,-1.957328916,-0.9218349457,9.623932838
13.94075718,-1.966900229,-0.9020941257,9.585647583
13.95075718,-1.9812572,-0.9403793216,9.57129097
13.96075718,-2.019542217,-0.950548768,9.623334885
13.97075718,-2.06261301,-0.9547362328,9.513264656
13.98075718,-2.0769701,-0.9403793216,9.513264656
13.99075718,-2.081755638,-0.9397810698,9.479764938
14.00075718,-2.0769701,-0.9014959335,9.465408325
14.01075718,-2.057827473,-0.8919246197,9.451051712
14.02075718,-2.067398787,-0.8871390224,9.475577354
14.03075718,-2.057827473,-0.9014959335,9.489336014
14.04075718,-2.0769701,-0.8775677085,9.509077072
14.05075718,-2.100898266,-0.8733802438,9.537193298
14.06075718,-2.081755638,-0.9116654396,9.541978836
14.07075718,-2.096112728,-0.8925228715,9.570692062
14.08075718,-2.096112728,-0.9068797827,9.541978836
14.09075718,-2.086541414,-0.9020941257,9.556335449
14.10075718,-2.0769701,-0.8829515576,9.556933403
14.11075718,-2.072184324,-0.9116654396,9.5754776
14.12075718,-2.053041935,-0.9020941257,9.552147865
14.13075718,-2.033899307,-0.8781659007,9.552147865
14.14075718,-2.019542217,-0.8584251404,9.489934921
14.15075718,-2.024327993,-0.8871390224,9.489934921
14.16075718,-2.01475668,-0.8877372146,9.523433685
14.17075718,-2.024327993,-0.8877372146,9.552147865
14.18075718,-2.043470621,-0.8823533654,9.499505997
14.19075718,-2.019542217,-0.8919246197,9.494720459
14.20075718,-2.024327993,-0.9595218897,9.570692062
14.21075718,-2.000399828,-0.9403793216,9.546764374
14.22075718,-2.019542217,-0.9355936646,9.522835732
14.23075718,-2.009970903,-0.9445667267,9.494122505
14.24075718,-2.005185366,-0.9355936646,9.532406807
14.25075718,-1.966900229,-0.9643075466,9.589835167
14.26075718,-1.995614052,-0.9355936646,9.57129097
14.27075718,-1.976471543,-0.9451649189,9.576076508
14.28075718,-1.928615093,-0.9014959335,9.494720459
14.29075718,-1.890329838,-0.8973084688,9.571888924
14.30075718,-1.880758643,-0.9068797827,9.547960281
14.31075718,-1.852044702,-0.9403793216,9.604789734
14.32075718,-1.856830359,-0.9355936646,9.600004196
14.33075718,-1.847259045,-0.9314061999,9.643673897
14.34075718,-1.847259045,-0.9314061999,9.653244972
14.35075718,-1.861616015,-0.902692318,9.643673897
14.36075718,-1.880758643,-0.9260223508,9.590433121
14.37075718,-1.899901152,-0.9014959335,9.499505997
14.38075718,-1.871187329,-0.9164510965,9.543174744
14.39075718,-1.8855443,-0.9020941257,9.576674461
14.40075718,-1.942971945,-0.8877372146,9.537791252
14.41075718,-1.942971945,-0.8823533654,9.509077072
14.42075718,-1.947757602,-0.8632107973,9.524032593
14.43075718,-1.966900229,-0.8727820516,9.518648148
14.44075718,-1.990828395,-0.8919246197,9.480362892
14.45075718,-1.990828395,-0.9206385016,9.518648148
14.46075718,-2.029113531,-0.9308080077,9.518050194
14.47075718,-2.01475668,-0.9164510965,9.547362328
14.48075718,-2.043470621,-0.9355936646,9.551549911
14.49075718,-2.057827473,-0.9260223508,9.561120987
14.50075718,-2.033899307,-0.9068797827,9.518648148
14.51075718,-2.033899307,-0.8871390224,9.494720459
14.52075718,-2.033899307,-0.8823533654,9.461220741
14.53075718,-2.024327993,-0.8919246197,9.480362892
14.54075718,-2.024327993,-0.8919246197,9.480362892
14.55075718,-2.024327993,-0.8919246197,9.480362892
14.56075718,-2.019542217,-0.9164510965,9.580862045
14.57075718,-2.01475668,-0.9308080077,9.561120987
14.58075718,-1.986042738,-0.8973084688,9.590433121
